step,reward,confidence_level,fatigue_level,current_mode
4600,1.0,0.005,1.0,exploration
4601,1.0,0.005,1.0,exploration
4602,1.0,0.005,1.0,exploration
4603,1.0,0.005,1.0,exploration
4604,1.0,0.005,1.0,exploration
4605,1.0,0.005,1.0,exploration
4606,1.0,0.005,1.0,exploration
4607,1.0,0.005,1.0,exploration
4608,1.0,0.005,1.0,exploration
4609,1.0,0.005,1.0,exploration
4610,1.0,0.005,1.0,exploration
4611,1.0,0.005,1.0,exploration
4612,1.0,0.005,1.0,exploration
4613,1.0,0.005,1.0,exploration
4614,1.0,0.005,1.0,exploration
4615,1.0,0.005,1.0,exploration
4616,1.0,0.005,1.0,exploration
4617,1.0,0.005,1.0,exploration
4618,1.0,0.005,1.0,exploration
4619,1.0,0.005,1.0,exploration
4620,1.0,0.005,1.0,exploration
4621,1.0,0.005,1.0,exploration
4622,1.0,0.005,1.0,exploration
4623,1.0,0.005,1.0,exploration
4624,1.0,0.005,1.0,exploration
4625,1.0,0.005,1.0,exploration
4626,1.0,0.005,1.0,exploration
4627,1.0,0.005,1.0,exploration
4628,1.0,0.005,1.0,exploration
4629,1.0,0.005,1.0,exploration
4630,1.0,0.005,1.0,exploration
4631,1.0,0.005,1.0,exploration
4632,1.0,0.005,1.0,exploration
4633,1.0,0.005,1.0,exploration
4634,1.0,0.005,1.0,exploration
4635,1.0,0.005,1.0,exploration
4636,1.0,0.005,1.0,exploration
4637,1.0,0.005,1.0,exploration
4638,1.0,0.005,1.0,exploration
4639,1.0,0.005,1.0,exploration
4640,1.0,0.005,1.0,exploration
4641,1.0,0.005,1.0,exploration
4642,1.0,0.005,1.0,exploration
4643,1.0,0.005,1.0,exploration
4644,1.0,0.005,1.0,exploration
4645,1.0,0.005,1.0,exploration
4646,1.0,0.005,1.0,exploration
4647,1.0,0.005,1.0,exploration
4648,1.0,0.005,1.0,exploration
4649,1.0,0.005,1.0,exploration
4650,1.0,0.005,1.0,exploration
4651,1.0,0.005,1.0,exploration
4652,1.0,0.005,1.0,exploration
4653,1.0,0.005,1.0,exploration
4654,1.0,0.005,1.0,exploration
4655,1.0,0.005,1.0,exploration
4656,1.0,0.005,1.0,exploration
4657,1.0,0.005,1.0,exploration
4658,1.0,0.005,1.0,exploration
4659,1.0,0.005,1.0,exploration
4660,1.0,0.005,1.0,exploration
4661,1.0,0.005,1.0,exploration
4662,1.0,0.005,1.0,exploration
4663,1.0,0.005,1.0,exploration
4664,1.0,0.005,1.0,exploration
4665,1.0,0.005,1.0,exploration
4666,1.0,0.005,1.0,exploration
4667,1.0,0.005,1.0,exploration
4668,1.0,0.005,1.0,exploration
4669,1.0,0.005,1.0,exploration
4670,1.0,0.005,1.0,exploration
4671,1.0,0.005,1.0,exploration
4672,1.0,0.005,1.0,exploration
4673,1.0,0.005,1.0,exploration
4674,1.0,0.005,1.0,exploration
4675,1.0,0.005,1.0,exploration
4676,1.0,0.005,1.0,exploration
4677,1.0,0.005,1.0,exploration
4678,1.0,0.005,1.0,exploration
4679,1.0,0.005,1.0,exploration
4680,1.0,0.005,1.0,exploration
4681,1.0,0.005,1.0,exploration
4682,1.0,0.005,1.0,exploration
4683,1.0,0.005,1.0,exploration
4684,1.0,0.005,1.0,exploration
4685,1.0,0.005,1.0,exploration
4686,1.0,0.005,1.0,exploration
4687,1.0,0.005,1.0,exploration
4688,1.0,0.005,1.0,exploration
4689,1.0,0.005,1.0,exploration
4690,1.0,0.005,1.0,exploration
4691,1.0,0.005,1.0,exploration
4692,1.0,0.005,1.0,exploration
4693,1.0,0.005,1.0,exploration
4694,1.0,0.005,1.0,exploration
4695,1.0,0.005,1.0,exploration
4696,1.0,0.005,1.0,exploration
4697,1.0,0.005,1.0,exploration
4698,1.0,0.005,1.0,exploration
4699,1.0,0.005,1.0,exploration
4700,1.0,0.005,1.0,exploration
4701,1.0,0.005,1.0,exploration
4702,1.0,0.005,1.0,exploration
4703,1.0,0.005,1.0,exploration
4704,1.0,0.005,1.0,exploration
4705,1.0,0.005,1.0,exploration
4706,1.0,0.005,1.0,exploration
4707,1.0,0.005,1.0,exploration
4708,1.0,0.005,1.0,exploration
4709,1.0,0.005,1.0,exploration
4710,1.0,0.005,1.0,exploration
4711,1.0,0.005,1.0,exploration
4712,1.0,0.005,1.0,exploration
4713,1.0,0.005,1.0,exploration
4714,1.0,0.005,1.0,exploration
4715,1.0,0.005,1.0,exploration
4716,1.0,0.005,1.0,exploration
4717,1.0,0.005,1.0,exploration
4718,1.0,0.005,1.0,exploration
4719,1.0,0.005,1.0,exploration
4720,1.0,0.005,1.0,exploration
4721,1.0,0.005,1.0,exploration
4722,1.0,0.005,1.0,exploration
4723,1.0,0.005,1.0,exploration
4724,1.0,0.005,1.0,exploration
4725,1.0,0.005,1.0,exploration
4726,1.0,0.005,1.0,exploration
4727,1.0,0.005,1.0,exploration
4728,1.0,0.005,1.0,exploration
4729,1.0,0.005,1.0,exploration
4730,1.0,0.005,1.0,exploration
4731,1.0,0.005,1.0,exploration
4732,1.0,0.005,1.0,exploration
4733,1.0,0.005,1.0,exploration
4734,1.0,0.005,1.0,exploration
4735,1.0,0.005,1.0,exploration
4736,1.0,0.005,1.0,exploration
4737,1.0,0.005,1.0,exploration
4738,1.0,0.005,1.0,exploration
4739,1.0,0.005,1.0,exploration
4740,1.0,0.005,1.0,exploration
4741,1.0,0.005,1.0,exploration
4742,1.0,0.005,1.0,exploration
4743,1.0,0.005,1.0,exploration
4744,1.0,0.005,1.0,exploration
4745,1.0,0.005,1.0,exploration
4746,1.0,0.005,1.0,exploration
4747,1.0,0.005,1.0,exploration
4748,1.0,0.005,1.0,exploration
4749,1.0,0.005,1.0,exploration
4750,1.0,0.005,1.0,exploration
4751,1.0,0.005,1.0,exploration
4752,1.0,0.005,1.0,exploration
4753,1.0,0.005,1.0,exploration
4754,1.0,0.005,1.0,exploration
4755,1.0,0.005,1.0,exploration
4756,1.0,0.005,1.0,exploration
4757,1.0,0.005,1.0,exploration
4758,1.0,0.005,1.0,exploration
4759,1.0,0.005,1.0,exploration
4760,1.0,0.005,1.0,exploration
4761,1.0,0.005,1.0,exploration
4762,1.0,0.005,1.0,exploration
4763,1.0,0.005,1.0,exploration
4764,1.0,0.005,1.0,exploration
4765,1.0,0.005,1.0,exploration
4766,1.0,0.005,1.0,exploration
4767,1.0,0.005,1.0,exploration
4768,1.0,0.005,1.0,exploration
4769,1.0,0.005,1.0,exploration
4770,1.0,0.005,1.0,exploration
4771,1.0,0.005,1.0,exploration
4772,1.0,0.005,1.0,exploration
4773,1.0,0.005,1.0,exploration
4774,1.0,0.005,1.0,exploration
4775,1.0,0.005,1.0,exploration
4776,1.0,0.005,1.0,exploration
4777,1.0,0.005,1.0,exploration
4778,1.0,0.005,1.0,exploration
4779,1.0,0.005,1.0,exploration
4780,1.0,0.005,1.0,exploration
4781,1.0,0.005,1.0,exploration
4782,1.0,0.005,1.0,exploration
4783,1.0,0.005,1.0,exploration
4784,1.0,0.005,1.0,exploration
4785,1.0,0.005,1.0,exploration
4786,1.0,0.005,1.0,exploration
4787,1.0,0.005,1.0,exploration
4788,1.0,0.005,1.0,exploration
4789,1.0,0.005,1.0,exploration
4790,1.0,0.005,1.0,exploration
4791,1.0,0.005,1.0,exploration
4792,1.0,0.005,1.0,exploration
4793,1.0,0.005,1.0,exploration
4794,1.0,0.005,1.0,exploration
4795,1.0,0.005,1.0,exploration
4796,1.0,0.005,1.0,exploration
4797,1.0,0.005,1.0,exploration
4798,1.0,0.005,1.0,exploration
4799,1.0,0.005,1.0,exploration
4800,1.0,0.005,1.0,exploration
4801,1.0,0.005,1.0,exploration
4802,1.0,0.005,1.0,exploration
4803,1.0,0.005,1.0,exploration
4804,1.0,0.005,1.0,exploration
4805,1.0,0.005,1.0,exploration
4806,1.0,0.005,1.0,exploration
4807,1.0,0.005,1.0,exploration
4808,1.0,0.005,1.0,exploration
4809,1.0,0.005,1.0,exploration
4810,1.0,0.005,1.0,exploration
4811,1.0,0.005,1.0,exploration
4812,1.0,0.005,1.0,exploration
4813,1.0,0.005,1.0,exploration
4814,1.0,0.005,1.0,exploration
4815,1.0,0.005,1.0,exploration
4816,1.0,0.005,1.0,exploration
4817,1.0,0.005,1.0,exploration
4818,1.0,0.005,1.0,exploration
4819,1.0,0.005,1.0,exploration
4820,1.0,0.005,1.0,exploration
4821,1.0,0.005,1.0,exploration
4822,1.0,0.005,1.0,exploration
4823,1.0,0.005,1.0,exploration
4824,1.0,0.005,1.0,exploration
4825,1.0,0.005,1.0,exploration
4826,1.0,0.005,1.0,exploration
4827,1.0,0.005,1.0,exploration
4828,1.0,0.005,1.0,exploration
4829,1.0,0.005,1.0,exploration
4830,1.0,0.005,1.0,exploration
4831,1.0,0.005,1.0,exploration
4832,1.0,0.005,1.0,exploration
4833,1.0,0.005,1.0,exploration
4834,1.0,0.005,1.0,exploration
4835,1.0,0.005,1.0,exploration
4836,1.0,0.005,1.0,exploration
4837,1.0,0.005,1.0,exploration
4838,1.0,0.005,1.0,exploration
4839,1.0,0.005,1.0,exploration
4840,1.0,0.005,1.0,exploration
4841,1.0,0.005,1.0,exploration
4842,1.0,0.005,1.0,exploration
4843,1.0,0.005,1.0,exploration
4844,1.0,0.005,1.0,exploration
4845,1.0,0.005,1.0,exploration
4846,1.0,0.005,1.0,exploration
4847,1.0,0.005,1.0,exploration
4848,1.0,0.005,1.0,exploration
4849,1.0,0.005,1.0,exploration
4850,1.0,0.005,1.0,exploration
4851,1.0,0.005,1.0,exploration
4852,1.0,0.005,1.0,exploration
4853,1.0,0.005,1.0,exploration
4854,1.0,0.005,1.0,exploration
4855,1.0,0.005,1.0,exploration
4856,1.0,0.005,1.0,exploration
4857,1.0,0.005,1.0,exploration
4858,1.0,0.005,1.0,exploration
4859,1.0,0.005,1.0,exploration
4860,1.0,0.005,1.0,exploration
4861,1.0,0.005,1.0,exploration
4862,1.0,0.005,1.0,exploration
4863,1.0,0.005,1.0,exploration
4864,1.0,0.005,1.0,exploration
4865,1.0,0.005,1.0,exploration
4866,1.0,0.005,1.0,exploration
4867,1.0,0.005,1.0,exploration
4868,1.0,0.005,1.0,exploration
4869,1.0,0.005,1.0,exploration
4870,1.0,0.005,1.0,exploration
4871,1.0,0.005,1.0,exploration
4872,1.0,0.005,1.0,exploration
4873,1.0,0.005,1.0,exploration
4874,1.0,0.005,1.0,exploration
4875,1.0,0.005,1.0,exploration
4876,1.0,0.005,1.0,exploration
4877,1.0,0.005,1.0,exploration
4878,1.0,0.005,1.0,exploration
4879,1.0,0.005,1.0,exploration
4880,1.0,0.005,1.0,exploration
4881,1.0,0.005,1.0,exploration
4882,1.0,0.005,1.0,exploration
4883,1.0,0.005,1.0,exploration
4884,1.0,0.005,1.0,exploration
4885,1.0,0.005,1.0,exploration
4886,1.0,0.005,1.0,exploration
4887,1.0,0.005,1.0,exploration
4888,1.0,0.005,1.0,exploration
4889,1.0,0.005,1.0,exploration
4890,1.0,0.005,1.0,exploration
4891,1.0,0.005,1.0,exploration
4892,1.0,0.005,1.0,exploration
4893,1.0,0.005,1.0,exploration
4894,1.0,0.005,1.0,exploration
4895,1.0,0.005,1.0,exploration
4896,1.0,0.005,1.0,exploration
4897,1.0,0.005,1.0,exploration
4898,1.0,0.005,1.0,exploration
4899,1.0,0.005,1.0,exploration
4900,1.0,0.005,1.0,exploration
4901,1.0,0.005,1.0,exploration
4902,1.0,0.005,1.0,exploration
4903,1.0,0.005,1.0,exploration
4904,1.0,0.005,1.0,exploration
4905,1.0,0.005,1.0,exploration
4906,1.0,0.005,1.0,exploration
4907,1.0,0.005,1.0,exploration
4908,1.0,0.005,1.0,exploration
4909,1.0,0.005,1.0,exploration
4910,1.0,0.005,1.0,exploration
4911,1.0,0.005,1.0,exploration
4912,1.0,0.005,1.0,exploration
4913,1.0,0.005,1.0,exploration
4914,1.0,0.005,1.0,exploration
4915,1.0,0.005,1.0,exploration
4916,1.0,0.005,1.0,exploration
4917,1.0,0.005,1.0,exploration
4918,1.0,0.005,1.0,exploration
4919,1.0,0.005,1.0,exploration
4920,1.0,0.005,1.0,exploration
4921,1.0,0.005,1.0,exploration
4922,1.0,0.005,1.0,exploration
4923,1.0,0.005,1.0,exploration
4924,1.0,0.005,1.0,exploration
4925,1.0,0.005,1.0,exploration
4926,1.0,0.005,1.0,exploration
4927,1.0,0.005,1.0,exploration
4928,1.0,0.005,1.0,exploration
4929,1.0,0.005,1.0,exploration
4930,1.0,0.005,1.0,exploration
4931,1.0,0.005,1.0,exploration
4932,1.0,0.005,1.0,exploration
4933,1.0,0.005,1.0,exploration
4934,1.0,0.005,1.0,exploration
4935,1.0,0.005,1.0,exploration
4936,1.0,0.005,1.0,exploration
4937,1.0,0.005,1.0,exploration
4938,1.0,0.005,1.0,exploration
4939,1.0,0.005,1.0,exploration
4940,1.0,0.005,1.0,exploration
4941,1.0,0.005,1.0,exploration
4942,1.0,0.005,1.0,exploration
4943,1.0,0.005,1.0,exploration
4944,1.0,0.005,1.0,exploration
4945,1.0,0.005,1.0,exploration
4946,1.0,0.005,1.0,exploration
4947,1.0,0.005,1.0,exploration
4948,1.0,0.005,1.0,exploration
4949,1.0,0.005,1.0,exploration
4950,1.0,0.005,1.0,exploration
4951,1.0,0.005,1.0,exploration
4952,1.0,0.005,1.0,exploration
4953,1.0,0.005,1.0,exploration
4954,1.0,0.005,1.0,exploration
4955,1.0,0.005,1.0,exploration
4956,1.0,0.005,1.0,exploration
4957,1.0,0.005,1.0,exploration
4958,1.0,0.005,1.0,exploration
4959,1.0,0.005,1.0,exploration
4960,1.0,0.005,1.0,exploration
4961,1.0,0.005,1.0,exploration
4962,1.0,0.005,1.0,exploration
4963,1.0,0.005,1.0,exploration
4964,1.0,0.005,1.0,exploration
4965,1.0,0.005,1.0,exploration
4966,1.0,0.005,1.0,exploration
4967,1.0,0.005,1.0,exploration
4968,1.0,0.005,1.0,exploration
4969,1.0,0.005,1.0,exploration
4970,1.0,0.005,1.0,exploration
4971,1.0,0.005,1.0,exploration
4972,1.0,0.005,1.0,exploration
4973,1.0,0.005,1.0,exploration
4974,1.0,0.005,1.0,exploration
4975,1.0,0.005,1.0,exploration
4976,1.0,0.005,1.0,exploration
4977,1.0,0.005,1.0,exploration
4978,1.0,0.005,1.0,exploration
4979,1.0,0.005,1.0,exploration
4980,1.0,0.005,1.0,exploration
4981,1.0,0.005,1.0,exploration
4982,1.0,0.005,1.0,exploration
4983,1.0,0.005,1.0,exploration
4984,1.0,0.005,1.0,exploration
4985,1.0,0.005,1.0,exploration
4986,1.0,0.005,1.0,exploration
4987,1.0,0.005,1.0,exploration
4988,1.0,0.005,1.0,exploration
4989,1.0,0.005,1.0,exploration
4990,1.0,0.005,1.0,exploration
4991,1.0,0.005,1.0,exploration
4992,1.0,0.005,1.0,exploration
4993,1.0,0.005,1.0,exploration
4994,1.0,0.005,1.0,exploration
4995,1.0,0.005,1.0,exploration
4996,1.0,0.005,1.0,exploration
4997,1.0,0.005,1.0,exploration
4998,1.0,0.005,1.0,exploration
4999,1.0,0.005,1.0,exploration
5000,1.0,0.005,1.0,exploration
5001,1.0,0.005,1.0,exploration
5002,1.0,0.005,1.0,exploration
5003,1.0,0.005,1.0,exploration
5004,1.0,0.005,1.0,exploration
5005,1.0,0.005,1.0,exploration
5006,1.0,0.005,1.0,exploration
5007,1.0,0.005,1.0,exploration
5008,1.0,0.005,1.0,exploration
5009,1.0,0.005,1.0,exploration
5010,1.0,0.005,1.0,exploration
5011,1.0,0.005,1.0,exploration
5012,1.0,0.005,1.0,exploration
5013,1.0,0.005,1.0,exploration
5014,1.0,0.005,1.0,exploration
5015,1.0,0.005,1.0,exploration
5016,1.0,0.005,1.0,exploration
5017,1.0,0.005,1.0,exploration
5018,1.0,0.005,1.0,exploration
5019,1.0,0.005,1.0,exploration
5020,1.0,0.005,1.0,exploration
5021,1.0,0.005,1.0,exploration
5022,1.0,0.005,1.0,exploration
5023,1.0,0.005,1.0,exploration
5024,1.0,0.005,1.0,exploration
5025,1.0,0.005,1.0,exploration
5026,1.0,0.005,1.0,exploration
5027,1.0,0.005,1.0,exploration
5028,1.0,0.005,1.0,exploration
5029,1.0,0.005,1.0,exploration
5030,1.0,0.005,1.0,exploration
5031,1.0,0.005,1.0,exploration
5032,1.0,0.005,1.0,exploration
5033,1.0,0.005,1.0,exploration
5034,1.0,0.005,1.0,exploration
5035,1.0,0.005,1.0,exploration
5036,1.0,0.005,1.0,exploration
5037,1.0,0.005,1.0,exploration
5038,1.0,0.005,1.0,exploration
5039,1.0,0.005,1.0,exploration
5040,1.0,0.005,1.0,exploration
5041,1.0,0.005,1.0,exploration
5042,1.0,0.005,1.0,exploration
5043,1.0,0.005,1.0,exploration
5044,1.0,0.005,1.0,exploration
5045,1.0,0.005,1.0,exploration
5046,1.0,0.005,1.0,exploration
5047,1.0,0.005,1.0,exploration
5048,1.0,0.005,1.0,exploration
5049,1.0,0.005,1.0,exploration
5050,1.0,0.005,1.0,exploration
5051,1.0,0.005,1.0,exploration
5052,1.0,0.005,1.0,exploration
5053,1.0,0.005,1.0,exploration
5054,1.0,0.005,1.0,exploration
5055,1.0,0.005,1.0,exploration
5056,1.0,0.005,1.0,exploration
5057,1.0,0.005,1.0,exploration
5058,1.0,0.005,1.0,exploration
5059,1.0,0.005,1.0,exploration
5060,1.0,0.005,1.0,exploration
5061,1.0,0.005,1.0,exploration
5062,1.0,0.005,1.0,exploration
5063,1.0,0.005,1.0,exploration
5064,1.0,0.005,1.0,exploration
5065,1.0,0.005,1.0,exploration
5066,1.0,0.005,1.0,exploration
5067,1.0,0.005,1.0,exploration
5068,1.0,0.005,1.0,exploration
5069,1.0,0.005,1.0,exploration
5070,1.0,0.005,1.0,exploration
5071,1.0,0.005,1.0,exploration
5072,1.0,0.005,1.0,exploration
5073,1.0,0.005,1.0,exploration
5074,1.0,0.005,1.0,exploration
5075,1.0,0.005,1.0,exploration
5076,1.0,0.005,1.0,exploration
5077,1.0,0.005,1.0,exploration
5078,1.0,0.005,1.0,exploration
5079,1.0,0.005,1.0,exploration
5080,1.0,0.005,1.0,exploration
5081,1.0,0.005,1.0,exploration
5082,1.0,0.005,1.0,exploration
5083,1.0,0.005,1.0,exploration
5084,1.0,0.005,1.0,exploration
5085,1.0,0.005,1.0,exploration
5086,1.0,0.005,1.0,exploration
5087,1.0,0.005,1.0,exploration
5088,1.0,0.005,1.0,exploration
5089,1.0,0.005,1.0,exploration
5090,1.0,0.005,1.0,exploration
5091,1.0,0.005,1.0,exploration
5092,1.0,0.005,1.0,exploration
5093,1.0,0.005,1.0,exploration
5094,1.0,0.005,1.0,exploration
5095,1.0,0.005,1.0,exploration
5096,1.0,0.005,1.0,exploration
5097,1.0,0.005,1.0,exploration
5098,1.0,0.005,1.0,exploration
5099,1.0,0.005,1.0,exploration
5100,1.0,0.005,1.0,exploration
5101,1.0,0.005,1.0,exploration
5102,1.0,0.005,1.0,exploration
5103,1.0,0.005,1.0,exploration
5104,1.0,0.005,1.0,exploration
5105,1.0,0.005,1.0,exploration
5106,1.0,0.005,1.0,exploration
5107,1.0,0.005,1.0,exploration
5108,1.0,0.005,1.0,exploration
5109,1.0,0.005,1.0,exploration
5110,1.0,0.005,1.0,exploration
5111,1.0,0.005,1.0,exploration
5112,1.0,0.005,1.0,exploration
5113,1.0,0.005,1.0,exploration
5114,1.0,0.005,1.0,exploration
5115,1.0,0.005,1.0,exploration
5116,1.0,0.005,1.0,exploration
5117,1.0,0.005,1.0,exploration
5118,1.0,0.005,1.0,exploration
5119,1.0,0.005,1.0,exploration
5120,1.0,0.005,1.0,exploration
5121,1.0,0.005,1.0,exploration
5122,1.0,0.005,1.0,exploration
5123,1.0,0.005,1.0,exploration
5124,1.0,0.005,1.0,exploration
5125,1.0,0.005,1.0,exploration
5126,1.0,0.005,1.0,exploration
5127,1.0,0.005,1.0,exploration
5128,1.0,0.005,1.0,exploration
5129,1.0,0.005,1.0,exploration
5130,1.0,0.005,1.0,exploration
5131,1.0,0.005,1.0,exploration
5132,1.0,0.005,1.0,exploration
5133,1.0,0.005,1.0,exploration
5134,1.0,0.005,1.0,exploration
5135,1.0,0.005,1.0,exploration
5136,1.0,0.005,1.0,exploration
5137,1.0,0.005,1.0,exploration
5138,1.0,0.005,1.0,exploration
5139,1.0,0.005,1.0,exploration
5140,1.0,0.005,1.0,exploration
5141,1.0,0.005,1.0,exploration
5142,1.0,0.005,1.0,exploration
5143,1.0,0.005,1.0,exploration
5144,1.0,0.005,1.0,exploration
5145,1.0,0.005,1.0,exploration
5146,1.0,0.005,1.0,exploration
5147,1.0,0.005,1.0,exploration
5148,1.0,0.005,1.0,exploration
5149,1.0,0.005,1.0,exploration
5150,1.0,0.005,1.0,exploration
5151,1.0,0.005,1.0,exploration
5152,1.0,0.005,1.0,exploration
5153,1.0,0.005,1.0,exploration
5154,1.0,0.005,1.0,exploration
5155,1.0,0.005,1.0,exploration
5156,1.0,0.005,1.0,exploration
5157,1.0,0.005,1.0,exploration
5158,1.0,0.005,1.0,exploration
5159,1.0,0.005,1.0,exploration
5160,1.0,0.005,1.0,exploration
5161,1.0,0.005,1.0,exploration
5162,1.0,0.005,1.0,exploration
5163,1.0,0.005,1.0,exploration
5164,1.0,0.005,1.0,exploration
5165,1.0,0.005,1.0,exploration
5166,1.0,0.005,1.0,exploration
5167,1.0,0.005,1.0,exploration
5168,1.0,0.005,1.0,exploration
5169,1.0,0.005,1.0,exploration
5170,1.0,0.005,1.0,exploration
5171,1.0,0.005,1.0,exploration
5172,1.0,0.005,1.0,exploration
5173,1.0,0.005,1.0,exploration
5174,1.0,0.005,1.0,exploration
5175,1.0,0.005,1.0,exploration
5176,1.0,0.005,1.0,exploration
5177,1.0,0.005,1.0,exploration
5178,1.0,0.005,1.0,exploration
5179,1.0,0.005,1.0,exploration
5180,1.0,0.005,1.0,exploration
5181,1.0,0.005,1.0,exploration
5182,1.0,0.005,1.0,exploration
5183,1.0,0.005,1.0,exploration
5184,1.0,0.005,1.0,exploration
5185,1.0,0.005,1.0,exploration
5186,1.0,0.005,1.0,exploration
5187,1.0,0.005,1.0,exploration
5188,1.0,0.005,1.0,exploration
5189,1.0,0.005,1.0,exploration
5190,1.0,0.005,1.0,exploration
5191,1.0,0.005,1.0,exploration
5192,1.0,0.005,1.0,exploration
5193,1.0,0.005,1.0,exploration
5194,1.0,0.005,1.0,exploration
5195,1.0,0.005,1.0,exploration
5196,1.0,0.005,1.0,exploration
5197,1.0,0.005,1.0,exploration
5198,1.0,0.005,1.0,exploration
5199,1.0,0.005,1.0,exploration
5200,1.0,0.005,1.0,exploration
5201,1.0,0.005,1.0,exploration
5202,1.0,0.005,1.0,exploration
5203,1.0,0.005,1.0,exploration
5204,1.0,0.005,1.0,exploration
5205,1.0,0.005,1.0,exploration
5206,1.0,0.005,1.0,exploration
5207,1.0,0.005,1.0,exploration
5208,1.0,0.005,1.0,exploration
5209,1.0,0.005,1.0,exploration
5210,1.0,0.005,1.0,exploration
5211,1.0,0.005,1.0,exploration
5212,1.0,0.005,1.0,exploration
5213,1.0,0.005,1.0,exploration
5214,1.0,0.005,1.0,exploration
5215,1.0,0.005,1.0,exploration
5216,1.0,0.005,1.0,exploration
5217,1.0,0.005,1.0,exploration
5218,1.0,0.005,1.0,exploration
5219,1.0,0.005,1.0,exploration
5220,1.0,0.005,1.0,exploration
5221,1.0,0.005,1.0,exploration
5222,1.0,0.005,1.0,exploration
5223,1.0,0.005,1.0,exploration
5224,1.0,0.005,1.0,exploration
5225,1.0,0.005,1.0,exploration
5226,1.0,0.005,1.0,exploration
5227,1.0,0.005,1.0,exploration
5228,1.0,0.005,1.0,exploration
5229,1.0,0.005,1.0,exploration
5230,1.0,0.005,1.0,exploration
5231,1.0,0.005,1.0,exploration
5232,1.0,0.005,1.0,exploration
5233,1.0,0.005,1.0,exploration
5234,1.0,0.005,1.0,exploration
5235,1.0,0.005,1.0,exploration
5236,1.0,0.005,1.0,exploration
5237,1.0,0.005,1.0,exploration
5238,1.0,0.005,1.0,exploration
5239,1.0,0.005,1.0,exploration
5240,1.0,0.005,1.0,exploration
5241,1.0,0.005,1.0,exploration
5242,1.0,0.005,1.0,exploration
5243,1.0,0.005,1.0,exploration
5244,1.0,0.005,1.0,exploration
5245,1.0,0.005,1.0,exploration
5246,1.0,0.005,1.0,exploration
5247,1.0,0.005,1.0,exploration
5248,1.0,0.005,1.0,exploration
5249,1.0,0.005,1.0,exploration
5250,1.0,0.005,1.0,exploration
5251,1.0,0.005,1.0,exploration
5252,1.0,0.005,1.0,exploration
5253,1.0,0.005,1.0,exploration
5254,1.0,0.005,1.0,exploration
5255,1.0,0.005,1.0,exploration
5256,1.0,0.005,1.0,exploration
5257,1.0,0.005,1.0,exploration
5258,1.0,0.005,1.0,exploration
5259,1.0,0.005,1.0,exploration
5260,1.0,0.005,1.0,exploration
5261,1.0,0.005,1.0,exploration
5262,1.0,0.005,1.0,exploration
5263,1.0,0.005,1.0,exploration
5264,1.0,0.005,1.0,exploration
5265,1.0,0.005,1.0,exploration
5266,1.0,0.005,1.0,exploration
5267,1.0,0.005,1.0,exploration
5268,1.0,0.005,1.0,exploration
5269,1.0,0.005,1.0,exploration
5270,1.0,0.005,1.0,exploration
5271,1.0,0.005,1.0,exploration
5272,1.0,0.005,1.0,exploration
5273,1.0,0.005,1.0,exploration
5274,1.0,0.005,1.0,exploration
5275,1.0,0.005,1.0,exploration
5276,1.0,0.005,1.0,exploration
5277,1.0,0.005,1.0,exploration
5278,1.0,0.005,1.0,exploration
5279,1.0,0.005,1.0,exploration
5280,1.0,0.005,1.0,exploration
5281,1.0,0.005,1.0,exploration
5282,1.0,0.005,1.0,exploration
5283,1.0,0.005,1.0,exploration
5284,1.0,0.005,1.0,exploration
5285,1.0,0.005,1.0,exploration
5286,1.0,0.005,1.0,exploration
5287,1.0,0.005,1.0,exploration
5288,1.0,0.005,1.0,exploration
5289,1.0,0.005,1.0,exploration
5290,1.0,0.005,1.0,exploration
5291,1.0,0.005,1.0,exploration
5292,1.0,0.005,1.0,exploration
5293,1.0,0.005,1.0,exploration
5294,1.0,0.005,1.0,exploration
5295,1.0,0.005,1.0,exploration
5296,1.0,0.005,1.0,exploration
5297,1.0,0.005,1.0,exploration
5298,1.0,0.005,1.0,exploration
5299,1.0,0.005,1.0,exploration
5300,1.0,0.005,1.0,exploration
5301,1.0,0.005,1.0,exploration
5302,1.0,0.005,1.0,exploration
5303,1.0,0.005,1.0,exploration
5304,1.0,0.005,1.0,exploration
5305,1.0,0.005,1.0,exploration
5306,1.0,0.005,1.0,exploration
5307,1.0,0.005,1.0,exploration
5308,1.0,0.005,1.0,exploration
5309,1.0,0.005,1.0,exploration
5310,1.0,0.005,1.0,exploration
5311,1.0,0.005,1.0,exploration
5312,1.0,0.005,1.0,exploration
5313,1.0,0.005,1.0,exploration
5314,1.0,0.005,1.0,exploration
5315,1.0,0.005,1.0,exploration
5316,1.0,0.005,1.0,exploration
5317,1.0,0.005,1.0,exploration
5318,1.0,0.005,1.0,exploration
5319,1.0,0.005,1.0,exploration
5320,1.0,0.005,1.0,exploration
5321,1.0,0.005,1.0,exploration
5322,1.0,0.005,1.0,exploration
5323,1.0,0.005,1.0,exploration
5324,1.0,0.005,1.0,exploration
5325,1.0,0.005,1.0,exploration
5326,1.0,0.005,1.0,exploration
5327,1.0,0.005,1.0,exploration
5328,1.0,0.005,1.0,exploration
5329,1.0,0.005,1.0,exploration
5330,1.0,0.005,1.0,exploration
5331,1.0,0.005,1.0,exploration
5332,1.0,0.005,1.0,exploration
5333,1.0,0.005,1.0,exploration
5334,1.0,0.005,1.0,exploration
